area;ciudad;conglomerado;vivienda;hogar;persona;s1p2;s1p3;s1p3b;s1p4;s1p5a;s1p5b;s1p6;s1p7;s1p8;s1p9;s1p10;s1p11;s1p12a;s1p12b;s1p13;s1p14a;s1p14c;s2p1;s2p2a;s2p2b;s2p3;s2p41;s2p42;s2p43;s2p44;s2p45;s2p5;s2p6;s2p7a;s2p7b;s2p8;s2p9;s2p10a;s2p10b;s6p1a;s6p1b;s6p2;s6p3;s6p4;s6p4a;s6p4b;s6p4c;s6p4d;s7p1a;s7p1b;s7p1a1;s7p1b1;s7p1b2;s7p1b3;s7p1b4;s7p1b5;s7p1b6;s7p2;s7p211;s7p212;s7p213;s7p214;s7p3;s7p4;s7p5;s7p6;s7p71;s7p72;s7p73;s7p74;s7p75;s7p76;s7p77;s7p78;s7p79;upm;estrato;fexp;id_hogar;id_per
1;230150;026303;04;1;03;1;23;2;3;10;10;6;3;3;6;2;5;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;6;1;1;0;1;0;1;1;1;1;1;1;1;2;1;1;2;10;13;13;1;1;1;1;1;1;1;1;1;1;1;1;1;230150026303;2312;478,185733749528;230150026303041;23015002630304103
1;230150;026303;04;1;04;2;24;1;7;10;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;2;2;2;2;2;1;1;2; ; ; ; ; ;2; ;3;2;1;0;30;0;0;1;1;1;1;1;1;1;2;2;1;2;5;13;13;1;1;1;1;1;1;1;2;2;2;2;1;99;230150026303;2312;471,169625513604;230150026303041;23015002630304104
1;230150;026303;04;1;05;2;4;2;9;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303041;23015002630304105
1;230150;026303;04;1;06;2;2;2;9;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303041;23015002630304106
1;230150;026303;05;1;01;1;39;2;1;4;1;1;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;4;8;1;1;2;1;1;1;1;1;2;2;1;1;2;230150026303;2312;478,185733749528;230150026303051;23015002630305101
1;230150;026303;05;1;02;2;36;1;2;1;10;1;3;3;6;2;2;10;2; ;1;750103;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;4;8;1;1;2;1;1;1;1;1;2;2;1;1;2;230150026303;2312;471,169625513604;230150026303051;23015002630305102
1;230150;026303;05;1;03;2;11;2;3;4;1; ;3;3;6;1; ;5;6;1; ; ;1;4;7;1;1;1;1;1;1;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;7;1;1;4;1; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303051;23015002630305103
1;230150;026303;05;1;04;1;8;2;3;4;1; ;3;3;6;1; ;5;3;1; ; ;1;4;4;1;1;1;1;1;1;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;7;1;1;4;1; ; ; ; ; ; ; ; ; ;230150026303;2312;548,799732959288;230150026303051;23015002630305104
1;230150;026303;07;1;01;2;73;1;1;1;10;2;3;3;5;2;1;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303071;23015002630307101
1;230150;026303;07;1;02;2;35;2;3;10;10;2;3;3;6;2;11;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;8;10;1;1;2;1;1;1;1;2;2;2;2;2;2;230150026303;2312;471,169625513604;230150026303071;23015002630307102
1;230150;026303;07;1;03;1;12;2;5;10;10;6;3;3;6;1; ;5;7;1; ; ;1;4;8;1;1;1;2;2;2;2;2;2; ;2;2;2; ;1;2;3;2;1;8;0;2;0;2; ; ; ; ; ; ; ; ;1;5;2;13;13;3;1;1;1; ; ; ; ; ; ; ; ; ;230150026303;2312;548,799732959288;230150026303071;23015002630307103
1;230150;026303;07;1;04;2;3;2;5;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303071;23015002630307104
1;230150;026303;08;1;01;1;43;1;1;1;10;1;3;3;6;2;11;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150026303;2312;478,185733749528;230150026303081;23015002630308101
1;230150;026303;08;1;02;2;40;2;2;1;10;1;3;3;6;2;11;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303081;23015002630308102
1;230150;026303;08;1;03;1;3;2;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;548,799732959288;230150026303081;23015002630308103
1;230150;026303;08;1;04;2;1;2;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303081;23015002630308104
1;230150;026303;09;1;01;1;36;2;1;10;10;1;3;3;6;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;0;0;2;0;1;1;1;1;2;2;2;2;2;1;1;2;5;8;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;478,185733749528;230150026303091;23015002630309101
1;230150;026303;09;1;02;2;46;2;2;10;10;1;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;0;0;2;0;1;1;1;1;1;2;2;2;2;1;1;2;5;8;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303091;23015002630309102
1;230150;026303;09;1;03;2;12;2;3;10;10;6;3;3;6;1; ;5;7;1; ; ;1;4;8;1;2;2;1;2;1;1;1;2; ;1;2;1;2;2; ;3;3;1;2;0;0;0;2; ; ; ; ; ; ; ; ;1;1;2;5;7;1;1;4;1; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303091;23015002630309103
1;230150;026303;09;1;04;1;18;1;7;10;10;6;3;3;6;1; ;9;1; ;2; ;1;8;2; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;2;1;0;0;2;0;1;1;1;1;1;1;1;2;1;1;1;2;5;7;1;1;4;1;1;1;1;1;1;2;1;1;2;230150026303;2312;478,185733749528;230150026303091;23015002630309104
1;230150;026303;10;1;01;2;58;1;1;1;10;4;3;3;6;2;8;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;2;1;1;1;1;2;2;2;1;2;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303101;23015002630310101
1;230150;026303;11;1;01;2;66;2;1;10;10;4;3;3;6;2;1;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303111;23015002630311101
1;230150;026303;11;1;02;2;50;2;3;10;10;6;3;3;6;2;2;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303111;23015002630311102
1;230150;026303;11;1;03;2;26;1;5;10;10;2;3;3;6;2;11;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;3;7;2;2;3;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303111;23015002630311103
1;230150;026303;11;1;04;2;16;2;5;10;10;6;3;3;6;1; ;7;2; ; ; ;1;6;3;1;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;3;13;1;2;4;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303111;23015002630311104
1;230150;026303;11;1;05;1;4;2;7;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;548,799732959288;230150026303111;23015002630311105
1;230150;026303;11;1;06;2;1;2;7;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303111;23015002630311106
1;230150;026303;13;1;01;1;57;2;1;1;10;1;3;3;6;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;5;10;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;478,185733749528;230150026303131;23015002630313101
1;230150;026303;13;1;02;2;54;2;2;1;10;1;3;3;6;2;2;9;5; ;1;650101;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;4;8;1;1;2;1;1;1;1;1;2;2;1;1;2;230150026303;2312;471,169625513604;230150026303131;23015002630313102
1;230150;026303;13;1;03;2;34;2;3;1;10;3;3;3;6;2;2;9;5; ;1;650405;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;4;8;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303131;23015002630313103
1;230150;026303;13;1;04;1;32;2;3;1;10;2;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;2;0;0;0;1;1;1;1;1;1;1;2;2;1;1;2;4;8;1;1;2;1;1;1;1;1;2;2;2;1;2;230150026303;2312;478,185733749528;230150026303131;23015002630313104
1;230150;026303;13;1;05;1;15;2;5;1;10;6;3;3;6;1; ;5;10;1; ; ;1;6;1;1;1;1;1;2;1;3;3;2; ; ; ; ; ;2; ;2;2;1;2;0;8;0;1;1;1;1;1;1;1;2;2;1;1;2;5;7;1;1;3;1;1;1;1;1;2;2;1;1;2;230150026303;2312;478,185733749528;230150026303131;23015002630313105
1;230150;026303;13;1;06;2;6;2;5;1;10; ;3;3;6;1; ;5;0;2; ; ;1;4;1;1;1;1;1;2;1;2;2;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;7;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;605,475381692432;230150026303131;23015002630313106
1;230150;026303;13;1;07;1;19;1;9;10;10;6;3;3;6;1; ;7;3; ; ; ;1;7;1; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;5;7;1;1;3;1;1;1;1;1;2;2;1;1;2;230150026303;2312;478,185733749528;230150026303131;23015002630313107
1;230150;026303;14;1;01;1;30;2;1;1;10;5;3;3;6;2;5;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;1;0;3;0;1;1;1;1;1;1;1;1;1;1;1;2;8;10;2;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;478,185733749528;230150026303141;23015002630314101
1;230150;026303;14;1;02;2;22;1;2;1;10;5;3;3;6;2;5;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;0;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;8;10;2;1;2;1;1;1;1;1;2;1;1;1;2;230150026303;2312;471,169625513604;230150026303141;23015002630314102
1;230150;026303;15;1;01;1;45;1;1;10;10;1;3;3;6;2;5;9;6; ;1;650401;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;3;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;10;13;1;1;8;1;2;1;1;1;1;1;1;1;2;230150026303;2312;478,185733749528;230150026303151;23015002630315101
1;230150;026303;15;1;02;2;45;2;2;1;10;1;3;3;6;2;5;9;6; ;1;650101;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;8;10;2;1;8;1;1;1;1;1;2;1;1;2;2;230150026303;2312;471,169625513604;230150026303151;23015002630315102
1;230150;026303;15;1;03;1;18;2;3;10;10;6;3;3;6;1; ;7;3; ; ; ;1;7;1; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;2;1;4;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;5;9;3;1;4;1;1;1;1;1;2;1;1;2;2;230150026303;2312;478,185733749528;230150026303151;23015002630315103
1;230150;026303;15;1;04;2;15;2;3;1;10;6;3;3;6;1; ;5;10;1; ; ;1;6;1;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;1;1;2;5;9;1;1;2;1;1;1;1;1;1;2;2;1;2;230150026303;2312;471,169625513604;230150026303151;23015002630315104
1;230150;026303;16;1;01;1;74;1;1;1;10;1;3;3;1;2;1;4;3;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150026303;2312;478,185733749528;230150026303161;23015002630316101
1;230150;026303;16;1;02;2;70;2;2;10;10;1;3;3;6;2;1;4;4;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;1;2;5;13;1;1;2;2; ; ; ; ; ; ; ; ; ;230150026303;2312;471,169625513604;230150026303161;23015002630316102
1;230150;026303;16;1;03;2;50;2;3;10;10;1;3;3;6;2;8;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;9;1;2;1;1;1;1;1;1;1;1;1;1;2;230150026303;2312;471,169625513604;230150026303161;23015002630316103
1;230150;026303;16;1;04;1;50;2;4;10;10;1;3;3;6;2;11;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;1;2;8;13;1;1;5;2; ; ; ; ; ; ; ; ; ;230150026303;2312;478,185733749528;230150026303161;23015002630316104
1;230150;026303;16;1;05;1;17;2;5;10;10;6;3;3;6;1; ;7;2; ; ; ;1;6;3;1;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;3;2;1;2;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;5;13;1;1;4;1;1;1;1;1;1;1;1;1;2;230150026303;2312;478,185733749528;230150026303161;23015002630316105
1;230150;026303;16;1;06;2;15;2;5;10;10;6;3;3;6;1; ;7;1; ; ; ;1;6;2;1;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;3;2;1;10;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;9;13;1;1;5;1;1;1;1;1;1;1;1;1;2;230150026303;2312;471,169625513604;230150026303161;23015002630316106
1;230150;033702;01;1;01;1;52;1;1;1;10;1;3;3;6;2;2;10;2; ;1;750208;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;1;2;0;2;0;1;1;1;1;1;1;1;1;1;1;1;3;13;13;1;1;1;1;1;1;1;1;1;1;2;2;2;230150033702;2312;402,682723157497;230150033702011;23015003370201101
1;230150;033702;01;1;02;2;48;2;2;1;10;1;3;3;6;1; ;9;5; ;1;650101;1;9;1; ; ; ; ; ; ;3;3;2; ; ; ; ; ;2; ;1;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;3;7;13;1;1;10;1;1;1;1;1;1;1;2;2;2;230150033702;2312;396,77442148514;230150033702011;23015003370201102
1;230150;033702;01;1;03;1;24;2;3;10;10;6;3;3;6;1; ;7;3; ; ; ;1;8;1; ; ; ; ; ; ;3;3;2; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;3;7;13;1;1;10;1;1;1;1;1;1;1;2;2;2;230150033702;2312;402,682723157497;230150033702011;23015003370201103
1;230150;033702;01;1;04;1;11;2;3;1;10; ;3;3;6;1; ;5;5;1; ; ;1;4;6;1;1;1;1;1;1;3;3;1;50;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;462,147143544663;230150033702011;23015003370201104
1;230150;033702;06;1;01;1;55;2;1;1;10;1;3;3;6;1; ;9;5; ;1;650110;1;9;1; ; ; ; ; ; ;3;5;2; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;1;2;1;2;5;10;9;1;1;3;1;1;1;1;2;1;2;1;1;2;230150033702;2312;402,682723157497;230150033702061;23015003370206101
1;230150;033702;06;1;02;2;58;2;2;1;10;1;3;3;6;2;2;9;5; ;1;650304;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;5;10;13;1;1;4;1;1;1;1;2;1;2;1;1;2;230150033702;2312;396,77442148514;230150033702061;23015003370206102
1;230150;033702;06;1;03;2;27;2;3;10;10;6;3;3;6;2;2;9;5; ;1;650103;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;0;0;3;30;1;1;1;1;1;1;1;2;2;1;2;5;10;13;1;1;6;1;1;1;1;2;1;2;1;1;2;230150033702;2312;396,77442148514;230150033702061;23015003370206103
1;230150;033702;06;1;04;2;24;1;3;1;10;6;3;3;6;1; ;9;5; ;2; ;1;8;6; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;5;10;12;1;1;6;1;1;1;1;2;1;2;1;1;2;230150033702;2312;396,77442148514;230150033702061;23015003370206104
1;230150;033702;06;1;05;1;22;2;3;10;10;6;3;3;6;1; ;9;4; ;2; ;1;8;5; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;6;1;0;0;2;30;1;1;1;1;1;1;1;1;1;1;2;5;10;9;1;1;5;1;1;1;1;2;1;2;1;1;2;230150033702;2312;402,682723157497;230150033702061;23015003370206105
1;230150;033702;06;1;06;1;2;2;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150033702;2312;462,147143544663;230150033702061;23015003370206106
1;230150;033702;07;1;01;1;69;1;1;10;10;1;3;3;6;2;1;4;3;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702071;23015003370207101
1;230150;033702;07;1;02;2;60;2;2;10;10;1;3;3;6;2;2;4;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;396,77442148514;230150033702071;23015003370207102
1;230150;033702;08;1;01;1;52;2;1;10;10;5;3;3;6;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702081;23015003370208101
1;230150;033702;08;1;02;2;37;2;2;10;10;5;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;3;0;1;0;1;1;1;1;1;1;2;2;2;1;5;2;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;230150033702;2312;396,77442148514;230150033702081;23015003370208102
1;230150;033702;08;1;03;2;13;2;3;10;10;6;3;3;6;1; ;5;8;1; ; ;1;4;9;1;2;2;1;2;2;1;1;2; ;1;2;1;3;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;2;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;230150033702;2312;509,874005635732;230150033702081;23015003370208103
1;230150;033702;08;1;04;2;2;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150033702;2312;509,874005635732;230150033702081;23015003370208104
1;230150;033702;08;1;05;1;20;1;9;1;10;6;3;3;6;2;3;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;5;2;13;13;1;2;3;1;1;1;1;1;1;2;2;1;2;230150033702;2312;402,682723157497;230150033702081;23015003370208105
1;230150;033702;09;1;01;1;25;2;1;10;10;5;3;3;6;2;11;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702091;23015003370209101
1;230150;033702;09;1;02;2;29;1;2;10;10;5;3;3;6;2;11;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;396,77442148514;230150033702091;23015003370209102
1;230150;033702;09;1;03;2;6;2;3;10;10; ;3;3;6;1; ;5;0;2; ; ;1;4;1;1;2;2;1;2;2;1;1;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;509,874005635732;230150033702091;23015003370209103
1;230150;033702;09;1;04;1;31;2;7;10;10;6;3;3;6;2;11;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;7;8;1;1;3;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702091;23015003370209104
1;230150;033702;11;1;01;1;80;1;1;10;10;4;3;3;6;2;1;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702111;23015003370211101
1;230150;033702;13;1;01;2;42;1;1;1;10;5;3;3;6;2;5;10;3; ;1;730937;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;2;1;1;2;10;13;1;1;4;2; ; ; ; ; ; ; ; ; ;230150033702;2312;396,77442148514;230150033702131;23015003370213101
1;230150;033702;13;1;02;1;44;2;2;1;10;5;3;3;6;2;5;9;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;2;1;1;2;10;13;1;1;4;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702131;23015003370213102
1;230150;033702;13;1;03;2;8;2;3;1;10; ;3;3;6;1; ;5;2;1; ; ;1;4;3;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;7;13;1;1;5;1; ; ; ; ; ; ; ; ; ;230150033702;2312;509,874005635732;230150033702131;23015003370213103
1;230150;033702;14;1;01;1;40;2;1;10;10;5;3;3;5;2;3;4;3;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;402,682723157497;230150033702141;23015003370214101
1;230150;033702;14;1;02;2;37;2;2;10;10;5;3;3;6;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;230150033702;2312;396,77442148514;230150033702141;23015003370214102
1;230150;033702;14;1;03;2;2;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230150033702;2312;509,874005635732;230150033702141;23015003370214103
