area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;sp01;af101;af102h;af102m;af201cod;af201d;af201h;af201m;af202cod;af202d;af202h;af202m;af203cod;af203d;af203h;af203m;af204h;af204m;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;170150;050701;050;03;1;01;2;76;1;1;10;4;2; ; ; ;1;9;2; ;2; ;7;3;642;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;425;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;495,801761146949;5; ;425;0;0;9; ; ; ; ; ;170150050701;17015005070105003;170150050701050031;17015005070105003101;202412
1;170150;050701;050;04;1;01;2;64;1;1;10;2;2; ; ; ;11;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;460;1;180;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;1;0;30;1;1;0;15;2;0;1;2511;495,801761146949;4; ;640;0;0;9; ; ; ; ; ;170150050701;17015005070105004;170150050701050041;17015005070105004101;202412
1;170150;050701;050;05;1;01;1;37;1;10;10;5;2; ; ; ;5;9;1; ;2; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4922;8322;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;3;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;300;1;40;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;1;2;4;0;1;1;0;30;1;1;0;40;2;0;1;2511;495,801761146949;5;240;308;0;0;4;1; ;2;8;8;170150050701;17015005070105005;170150050701050051;17015005070105005101;202412
1;170150;050701;050;05;1;02;2;38;2;1;10;5;2; ; ; ;5;9;3; ;2; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1410;1321;2; ; ; ;2;2;2;2;1;1;1;2;2;1;1;1;11;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;800;300;1;50; ; ; ;2; ;1;150;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;1;1;1;0;1;7;1;0;1;7;1;0;5;0;1;2511;495,801761146949;5;1150;308;0;0;1;1; ;1;1;3;170150050701;17015005070105005;170150050701050051;17015005070105005102;202412
1;170150;050701;050;05;1;03;1;7;3;10;10; ;1;1;1;4; ;5;2;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;495,801761146949;3; ;308;0;0;0; ; ; ; ; ;170150050701;17015005070105005;170150050701050051;17015005070105005103;202412
1;170150;050701;050;05;1;04;2;4;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;495,801761146949; ; ;308;0;0;0; ; ; ; ; ;170150050701;17015005070105005;170150050701050051;17015005070105005104;202412
1;170150;050701;050;05;1;05;2;6;7;1;10; ;1;1;1;4; ;5;1;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;495,801761146949;3; ;308;0;0;0; ; ; ; ; ;170150050701;17015005070105005;170150050701050051;17015005070105005105;202412
1;170150;050701;050;06;1;01;1;35;1;1;10;6;2; ; ; ;2;10;1; ;1;50310402;1;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8521;2634;1; ; ; ;1;2;2;2;1;2;1;2;2;1;1;1;7;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;980;120;1;20; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;7;0;30;1;7;1;30;6;0;1;2511;495,801761146949;5;1120;1120;0;0;1;1; ;1;2;16;170150050701;17015005070105006;170150050701050061;17015005070105006101;202412
1;170150;050701;050;09;1;01;2;78;1;1;10;3;2; ; ; ;1;9;2; ;2; ;6;2;40150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;300;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;495,801761146949;5; ;300;0;0;9; ; ; ; ; ;170150050701;17015005070105009;170150050701050091;17015005070105009101;202412
1;170150;051703;048;01;1;01;1;55;1;4;10;1;2; ; ; ;5;6;6; ; ; ;6;2;160150;1;1; ; ; ; ; ;50; ;5;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8422;210;1; ; ; ;1;2;2;2;1;1;1;2;2;1;1;1;31;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1500;850;1;70; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;4;0;1;2511;376,700014916067;4;2420;867,5;0;0;1;1; ;1;10;15;170150051703;17015005170304801;170150051703048011;17015005170304801101;202412
1;170150;051703;048;01;1;02;2;53;2;4;10;1;2; ; ; ;11;6;6; ; ; ;6;2;10150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;1;3;0;30;1;2;0;30;2;0;1;2511;376,700014916067;4; ;867,5;0;0;9; ; ; ; ; ;170150051703;17015005170304801;170150051703048011;17015005170304801102;202412
1;170150;051703;048;01;1;03;2;24;3;1;5;6;2; ; ; ;17;9;4; ;2; ;6;2;10150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;610;4311;2; ; ; ;2;2;2;1;1;1;1;1;2;1;1;1;0;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;760;80;1;210; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;2; ; ; ;1;1;0;30;4;0;1;2511;376,700014916067;5;1050;867,5;0;0;1;1; ;1;4;2;170150051703;17015005170304801;170150051703048011;17015005170304801103;202412
1;170150;051703;048;01;1;04;2;21;3;4;10;6;1;1;1;1; ;9;2; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;2; ; ; ;1;7;0;30;1;0;1;2511;376,700014916067;5; ;867,5;0;0;9; ; ; ; ; ;170150051703;17015005170304801;170150051703048011;17015005170304801104;202412
1;170150;051703;048;02;1;01;1;43;1;1;10;1;2; ; ; ;2;9;5; ;1;30720703;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;4663;1324;2; ; ; ;2;1;2;2;1;1;1;2;2;2;1;1;4;1;1;11;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1400;320;1;50; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;2;1;0;2; ; ; ;1;2;1;0;6;0;1;2511;376,700014916067;5;1770;1506,66666666667;0;0;1;1; ;1;1;7;170150051703;17015005170304802;170150051703048021;17015005170304802101;202412
1;170150;051703;048;02;1;02;2;42;2;1;10;1;2; ; ; ;2;10;2; ;1;50410312;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;7120;1112;1; ; ; ;1;2;2;2;1;2;1;2;2;1;1;1;8;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2200;500;1;50; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;2;1;0;1;2;1;0;6;0;1;2511;376,700014916067;5;2750;1506,66666666667;0;0;1;1; ;1;1;13;170150051703;17015005170304802;170150051703048021;17015005170304802102;202412
1;170150;051703;048;02;1;03;2;9;3;1;10; ;1;1;4;1; ;5;4;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;3; ;1506,66666666667;0;0;0; ; ; ; ; ;170150051703;17015005170304802;170150051703048021;17015005170304802103;202412
1;170150;051703;048;04;1;01;2;40;1;10;10;1;2; ; ; ;3;9;3; ;2; ;6;1; ;1;1; ; ; ; ; ;32;8; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8291;4214;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;8;1;1;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;500;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;2;0;40;1;5;0;15;9;0;1;2511;376,700014916067;5;500;505;0;0;1;1; ;1;4;14;170150051703;17015005170304804;170150051703048041;17015005170304804101;202412
1;170150;051703;048;04;1;02;1;45;2;1;5;1;2; ; ; ;5;6;6; ; ; ;6;2;90150;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1702;4214;2; ; ; ;2;1;2;1;1;1;1;1;2;1;1;1;5;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;800;500;1;210; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;3;0;30;1;3;0;40;7;0;1;2511;376,700014916067;4;1510;505;0;0;1;1; ;1;4;3;170150051703;17015005170304804;170150051703048041;17015005170304804102;202412
1;170150;051703;048;04;1;03;1;14;3;1;10;6;1;2;1;1; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;6;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;3; ;505;0;0;0; ; ; ; ; ;170150051703;17015005170304804;170150051703048041;17015005170304804103;202412
1;170150;051703;048;04;1;04;2;9;3;1;10; ;1;1;1;2; ;5;4;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;3; ;505;0;0;0; ; ; ; ; ;170150051703;17015005170304804;170150051703048041;17015005170304804104;202412
1;170150;051703;048;05;1;01;1;37;1;1;5;5;2; ; ; ;2;9;5; ;1;30410302;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;6110;4323;2; ; ; ;2;2;2;2;1;1;1;1;2;1;1;1;1;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;700;82;1;135; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;1;1;0;30;2; ; ; ;1;7;0;30;3;0;1;2511;376,700014916067;5;917;720,666666666667;0;0;1;1; ;1;4;10;170150051703;17015005170304805;170150051703048051;17015005170304805101;202412
1;170150;051703;048;05;1;02;2;37;2;1;10;5;2; ; ; ;2;9;5; ;1;30410701;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;2220;1212;2; ; ; ;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1000;160;1;85; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;5;0;1;2511;376,700014916067;5;1245;720,666666666667;0;0;1;1; ;1;1;3;170150051703;17015005170304805;170150051703048051;17015005170304805102;202412
1;170150;051703;048;05;1;03;1;8;3;1;5; ;1;1;3;1; ;5;3;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;3; ;720,666666666667;0;0;0; ; ; ; ; ;170150051703;17015005170304805;170150051703048051;17015005170304805103;202412
1;170150;051703;048;06;1;01;2;47;1;1;10;3;2; ; ; ;5;9;3; ;2; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;2220;3322;2; ; ; ;2;1;2;2;1;1;1;2;2;1;1;1;12;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;800;80;1;75; ; ; ;2; ;2; ;1;600;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;2; ; ; ;1;5;0;20;3;0;1;2511;376,700014916067;5;955;679,25;0;0;1;1; ;1;3;3;170150051703;17015005170304806;170150051703048061;17015005170304806101;202412
1;170150;051703;048;06;1;02;1;23;3;1;10;6;1;2;3;1; ;9;1; ;2; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6419;4312;2; ; ; ;3;2;2;2;1;1;1;2;2;1;1;1;0;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;600;70;1;16; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;2;1;0;1;5;0;30;4;0;1;2511;376,700014916067;5;686;679,25;0;0;1;1; ;1;4;11;170150051703;17015005170304806;170150051703048061;17015005170304806102;202412
1;170150;051703;048;06;1;03;2;21;3;1;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1410;5223;2; ; ; ;3;2;2;2;1;1;1;2;2;1;1;1;0;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;415;45;1;16; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;3;0;30;1;5;0;30;2;0;1;2511;376,700014916067;4;476;679,25;0;0;1;1; ;1;5;3;170150051703;17015005170304806;170150051703048061;17015005170304806103;202412
1;170150;051703;048;06;1;04;2;19;3;2;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;8;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;8;8; ; ; ;1;3;0;30;1;3;0;30;1;5;0;20;3;0;1;2511;376,700014916067;4; ;679,25;0;0;7; ;1; ; ; ;170150051703;17015005170304806;170150051703048061;17015005170304806104;202412
1;170150;051703;048;07;1;01;2;81;1;1;10;6;2; ; ; ;1;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;500;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;4; ;250;0;0;9; ; ; ; ; ;170150051703;17015005170304807;170150051703048071;17015005170304807101;202412
1;170150;051703;048;07;1;02;1;59;3;10;10;6;2; ; ; ;11;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;2; ; ; ;1;5;0;50;4;0;1;2511;376,700014916067;4; ;250;0;0;9; ; ; ; ; ;170150051703;17015005170304807;170150051703048071;17015005170304807102;202412
1;170150;051703;048;08;1;01;1;46;1;1;10;1;2; ; ; ;5;9;3; ;2; ;6;2;110150;1;1; ; ; ; ; ;60; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8010;3521;2; ; ; ;2;2;2;2;1;2;1;2;2;1;1;1;15;1;2; ; ; ;1;60; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;520;200;1;13; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;1;5;1;0;1;5;2;0;1;5;0;30;3;0;1;2511;376,700014916067;5;733;534,2;0;0;1;1; ;1;3;14;170150051703;17015005170304808;170150051703048081;17015005170304808101;202412
1;170150;051703;048;08;1;02;2;42;2;1;5;1;2; ; ; ;11;6;6; ; ; ;6;2;110350;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6419;3312;2; ; ; ;2;2;2;2;1;1;1;1;2;2;1;1;8;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1200;200;1;38; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;2;1;0;1;2;0;30;4;0;1;2511;376,700014916067;4;1438;534,2;0;0;1;1; ;1;3;11;170150051703;17015005170304808;170150051703048081;17015005170304808102;202412
1;170150;051703;048;08;1;03;1;15;3;1;10;6;1;1;4;4; ;5;10;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;3; ;534,2;0;0;9; ; ; ; ; ;170150051703;17015005170304808;170150051703048081;17015005170304808103;202412
1;170150;051703;048;08;1;04;1;78;6;1;10;1;2; ; ; ;2;9;5; ;1;30410102;6;2;180150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;500;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;5; ;534,2;0;0;9; ; ; ; ; ;170150051703;17015005170304808;170150051703048081;17015005170304808104;202412
1;170150;051703;048;08;1;05;2;72;6;10;10;1;2; ; ; ;2;9;5; ;1;30410102;6;2;110150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2511;376,700014916067;5; ;534,2;0;0;9; ; ; ; ; ;170150051703;17015005170304808;170150051703048081;17015005170304808105;202412
1;170150;052301;050;02;1;01;2;45;1;1;10;6;2; ; ; ;5;4;6;1; ; ;6;2;110750;1;1; ; ; ; ; ;20;1; ;1;1;20; ;4;4; ; ; ; ; ; ; ; ;4922;5112;2; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;18;3;1;2;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;120;9;2; ; ; ; ;2; ;1;100;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;2; ; ; ;1;7;0;20;5;0;1;2512;869,886003509304;3;129;114,5;0;0;2;1; ;1;5;8;170150052301;17015005230105002;170150052301050021;17015005230105002101;202412
1;170150;052301;050;02;1;02;2;10;3;1;10; ;1;1;1;4; ;5;5;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2512;869,886003509304;3; ;114,5;0;0;0; ; ; ; ; ;170150052301;17015005230105002;170150052301050021;17015005230105002102;202412
1;170150;052301;050;03;1;01;1;78;1;1;10;4;2; ; ; ;1;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;1;100;1;640;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2512;869,886003509304;3; ;370;0;0;9; ; ; ; ; ;170150052301;17015005230105003;170150052301050031;17015005230105003101;202412
